Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - total = 0,Firefox 57.0,,2018-02-14 17:25:03,2018-02-14 17:25:03,"0,001s",PASSED
Statement - ok = 0,Firefox 57.0,,2018-02-14 17:25:03,2018-02-14 17:25:03,"0,001s",PASSED
Statement - ko = 0,Firefox 57.0,,2018-02-14 17:25:03,2018-02-14 17:25:03,"0,001s",PASSED
Statement - For (def element : maps),Firefox 57.0,,2018-02-14 17:25:03,2018-02-14 17:25:06,"2,969s",PASSED
"Statement - println(""END TEST"")",Firefox 57.0,,2018-02-14 17:25:06,2018-02-14 17:25:06,"0,005s",PASSED
"Statement - println(""> TOTALE:"" + total)",Firefox 57.0,,2018-02-14 17:25:06,2018-02-14 17:25:06,"0,001s",PASSED
"Statement - println(""> OK:"" + ok)",Firefox 57.0,,2018-02-14 17:25:06,2018-02-14 17:25:06,"0,000s",PASSED
"Statement - println(""> KO:"" + ko)",Firefox 57.0,,2018-02-14 17:25:06,2018-02-14 17:25:06,"0,000s",PASSED
,,,,,,
Test Cases/DashboardTransportFilter,Firefox 57.0,,2018-02-14 17:25:06,2018-02-14 17:25:08,"2,006s",FAILED
Statement - select_status = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/GhibliDashboard/transferStatusCLICK),Firefox 57.0,,2018-02-14 17:25:06,2018-02-14 17:25:06,"0,007s",PASSED
"Statement - optionMap = [""SUBMITTED"":""li_SUBMITTED"", ""SUSPENDED"":""li_SUSPENDED"", ""RESUMED"":""li_RESUMED"", ""STARTED"":""li_STARTED"", ""STARTED_RETRY"":""li_STARTED_RETRY"", ... ]",Firefox 57.0,,2018-02-14 17:25:06,2018-02-14 17:25:06,"0,000s",PASSED
"Statement - optionMap.each({ java.lang.Object optionIndex, java.lang.Object optionsValue -> ... })",Firefox 57.0,,2018-02-14 17:25:06,2018-02-14 17:25:08,"1,436s",FAILED
