Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
focus,Chrome 64.0.3282.167,,2018-02-14 17:25:03,2018-02-14 17:25:04,"0,259s",PASSED
setText,Chrome 64.0.3282.167,,2018-02-14 17:25:04,2018-02-14 17:25:04,"0,322s",PASSED
focus,Chrome 64.0.3282.167,,2018-02-14 17:25:04,2018-02-14 17:25:04,"0,123s",PASSED
setText,Chrome 64.0.3282.167,,2018-02-14 17:25:04,2018-02-14 17:25:04,"0,269s",PASSED
sendKeys,Chrome 64.0.3282.167,,2018-02-14 17:25:04,2018-02-14 17:25:05,"0,278s",PASSED
delay,Chrome 64.0.3282.167,,2018-02-14 17:25:05,2018-02-14 17:25:06,"1,002s",PASSED
,,,,,,
Test Cases/Dashboard,Chrome 64.0.3282.167,,2018-02-14 17:25:06,2018-02-14 17:25:10,"3,979s",PASSED
"Statement - maps = [com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/GhibliDashboard/input_transferStatus), com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/GhibliDashboard/input_sourceQueueManager), com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/GhibliDashboard/input_destinationQueueManager), com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/GhibliDashboard/input_correlationID), com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/GhibliDashboard/btn_workflowdashboard), com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/GhibliDashboard/btn_workflow), com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/GhibliDashboard/btn_transfersearch), com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/GhibliDashboard/btn_setting), com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/GhibliDashboard/btn_monitordashboard), com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/GhibliDashboard/btn_logout), com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/GhibliDashboard/btn_clearfilter), com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/GhibliDashboard/btn_applyfilter)]",Chrome 64.0.3282.167,,2018-02-14 17:25:06,2018-02-14 17:25:07,"0,119s",PASSED
Statement - total = 0,Chrome 64.0.3282.167,,2018-02-14 17:25:07,2018-02-14 17:25:07,"0,001s",PASSED
Statement - ok = 0,Chrome 64.0.3282.167,,2018-02-14 17:25:07,2018-02-14 17:25:07,"0,000s",PASSED
Statement - ko = 0,Chrome 64.0.3282.167,,2018-02-14 17:25:07,2018-02-14 17:25:07,"0,000s",PASSED
Statement - For (def element : maps),Chrome 64.0.3282.167,,2018-02-14 17:25:07,2018-02-14 17:25:10,"3,130s",PASSED
"Statement - println(""END TEST"")",Chrome 64.0.3282.167,,2018-02-14 17:25:10,2018-02-14 17:25:10,"0,004s",PASSED
"Statement - println(""> TOTALE:"" + total)",Chrome 64.0.3282.167,,2018-02-14 17:25:10,2018-02-14 17:25:10,"0,001s",PASSED
"Statement - println(""> OK:"" + ok)",Chrome 64.0.3282.167,,2018-02-14 17:25:10,2018-02-14 17:25:10,"0,001s",PASSED
"Statement - println(""> KO:"" + ko)",Chrome 64.0.3282.167,,2018-02-14 17:25:10,2018-02-14 17:25:10,"0,001s",PASSED
,,,,,,
Test Cases/DashboardTransportFilter,Chrome 64.0.3282.167,,2018-02-14 17:25:10,2018-02-14 17:25:14,"4,089s",PASSED
Statement - select_status = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/GhibliDashboard/transferStatusCLICK),Chrome 64.0.3282.167,,2018-02-14 17:25:10,2018-02-14 17:25:10,"0,007s",PASSED
"Statement - optionMap = [""SUBMITTED"":""li_SUBMITTED"", ""SUSPENDED"":""li_SUSPENDED"", ""RESUMED"":""li_RESUMED"", ""STARTED"":""li_STARTED"", ""STARTED_RETRY"":""li_STARTED_RETRY"", ... ]",Chrome 64.0.3282.167,,2018-02-14 17:25:10,2018-02-14 17:25:10,"0,000s",PASSED
"Statement - optionMap.each({ java.lang.Object optionIndex, java.lang.Object optionsValue -> ... })",Chrome 64.0.3282.167,,2018-02-14 17:25:10,2018-02-14 17:25:13,"3,285s",PASSED
click,Chrome 64.0.3282.167,,2018-02-14 17:25:13,2018-02-14 17:25:13,"0,115s",PASSED
click,Chrome 64.0.3282.167,,2018-02-14 17:25:13,2018-02-14 17:25:14,"0,118s",PASSED
Statement - btn_clear = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/GhibliDashboard/btn_clearfilter),Chrome 64.0.3282.167,,2018-02-14 17:25:14,2018-02-14 17:25:14,"0,004s",PASSED
Statement - btn_apply = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/GhibliDashboard/btn_applyfilter),Chrome 64.0.3282.167,,2018-02-14 17:25:14,2018-02-14 17:25:14,"0,004s",PASSED
Statement - input_transferStatus = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/GhibliDashboard/input_transferStatus),Chrome 64.0.3282.167,,2018-02-14 17:25:14,2018-02-14 17:25:14,"0,005s",PASSED
click,Chrome 64.0.3282.167,,2018-02-14 17:25:14,2018-02-14 17:25:14,"0,210s",PASSED
